model,hyperparameters,time,accuracy
KNeighborsClassifier,"{'n_neighbors': 16, 'weights': 'uniform', 'algorithm': 'brute', 'leaf_size': 19, 'p': 2, 'metric': 'euclidean', 'accuracy': 0.7096774193548387}",0.1258430480957031,0.7096774193548387
KNeighborsClassifier,"{'n_neighbors': 10, 'weights': 'uniform', 'algorithm': 'kd_tree', 'leaf_size': 23, 'p': 2, 'metric': 'euclidean', 'accuracy': 0.6989247311827957}",0.1268446445465088,0.6989247311827957
KNeighborsClassifier,"{'n_neighbors': 16, 'weights': 'uniform', 'algorithm': 'brute', 'leaf_size': 20, 'p': 3, 'metric': 'minkowski', 'accuracy': 0.7150537634408602}",0.1946611404418945,0.7150537634408602
KNeighborsClassifier,"{'n_neighbors': 15, 'weights': 'uniform', 'algorithm': 'ball_tree', 'leaf_size': 34, 'p': 2, 'metric': 'minkowski', 'accuracy': 0.6774193548387096}",0.125063419342041,0.6774193548387096
KNeighborsClassifier,"{'n_neighbors': 9, 'weights': 'distance', 'algorithm': 'ball_tree', 'leaf_size': 28, 'p': 3, 'metric': 'minkowski', 'accuracy': 0.7043010752688172}",0.2157509326934814,0.7043010752688172
KNeighborsClassifier,"{'n_neighbors': 9, 'weights': 'uniform', 'algorithm': 'kd_tree', 'leaf_size': 24, 'p': 2, 'metric': 'euclidean', 'accuracy': 0.6666666666666666}",0.1222455501556396,0.6666666666666666
KNeighborsClassifier,"{'n_neighbors': 3, 'weights': 'uniform', 'algorithm': 'ball_tree', 'leaf_size': 11, 'p': 2, 'metric': 'manhattan', 'accuracy': 0.6774193548387096}",0.1252417564392089,0.6774193548387096
KNeighborsClassifier,"{'n_neighbors': 16, 'weights': 'uniform', 'algorithm': 'brute', 'leaf_size': 21, 'p': 2, 'metric': 'minkowski', 'accuracy': 0.7096774193548387}",0.2340955734252929,0.7096774193548387
KNeighborsClassifier,"{'n_neighbors': 4, 'weights': 'uniform', 'algorithm': 'brute', 'leaf_size': 27, 'p': 3, 'metric': 'minkowski', 'accuracy': 0.6989247311827957}",0.2271835803985595,0.6989247311827957
KNeighborsClassifier,"{'n_neighbors': 14, 'weights': 'distance', 'algorithm': 'kd_tree', 'leaf_size': 27, 'p': 2, 'metric': 'euclidean', 'accuracy': 0.6881720430107527}",0.2407262325286865,0.6881720430107527
KNeighborsClassifier,"{'n_neighbors': 7, 'weights': 'uniform', 'algorithm': 'kd_tree', 'leaf_size': 15, 'p': 2, 'metric': 'manhattan', 'accuracy': 0.6774193548387096}",0.0646371841430664,0.6774193548387096
KNeighborsClassifier,"{'n_neighbors': 8, 'weights': 'uniform', 'algorithm': 'brute', 'leaf_size': 17, 'p': 2, 'metric': 'euclidean', 'accuracy': 0.6881720430107527}",0.1698873043060302,0.6881720430107527
KNeighborsClassifier,"{'n_neighbors': 3, 'weights': 'distance', 'algorithm': 'ball_tree', 'leaf_size': 21, 'p': 2, 'metric': 'minkowski', 'accuracy': 0.6397849462365591}",0.269728422164917,0.6397849462365591
KNeighborsClassifier,"{'n_neighbors': 6, 'weights': 'distance', 'algorithm': 'kd_tree', 'leaf_size': 26, 'p': 2, 'metric': 'manhattan', 'accuracy': 0.6881720430107527}",0.2827317714691162,0.6881720430107527
KNeighborsClassifier,"{'n_neighbors': 2, 'weights': 'distance', 'algorithm': 'kd_tree', 'leaf_size': 23, 'p': 2, 'metric': 'manhattan', 'accuracy': 0.6666666666666666}",0.0946393013000488,0.6666666666666666
KNeighborsClassifier,"{'n_neighbors': 19, 'weights': 'distance', 'algorithm': 'ball_tree', 'leaf_size': 10, 'p': 2, 'metric': 'manhattan', 'accuracy': 0.7365591397849462}",0.1789841651916504,0.7365591397849462
KNeighborsClassifier,"{'n_neighbors': 12, 'weights': 'uniform', 'algorithm': 'kd_tree', 'leaf_size': 19, 'p': 2, 'metric': 'manhattan', 'accuracy': 0.6935483870967742}",0.134631872177124,0.6935483870967742
KNeighborsClassifier,"{'n_neighbors': 17, 'weights': 'distance', 'algorithm': 'kd_tree', 'leaf_size': 33, 'p': 2, 'metric': 'euclidean', 'accuracy': 0.6989247311827957}",0.2818887233734131,0.6989247311827957
KNeighborsClassifier,"{'n_neighbors': 9, 'weights': 'uniform', 'algorithm': 'brute', 'leaf_size': 29, 'p': 2, 'metric': 'minkowski', 'accuracy': 0.6666666666666666}",0.0919971466064453,0.6666666666666666
KNeighborsClassifier,"{'n_neighbors': 4, 'weights': 'distance', 'algorithm': 'ball_tree', 'leaf_size': 15, 'p': 3, 'metric': 'minkowski', 'accuracy': 0.6774193548387096}",0.2446646690368652,0.6774193548387096
KNeighborsClassifier,"{'n_neighbors': 7, 'weights': 'uniform', 'algorithm': 'kd_tree', 'leaf_size': 11, 'p': 2, 'metric': 'manhattan', 'accuracy': 0.6774193548387096}",0.129000186920166,0.6774193548387096
KNeighborsClassifier,"{'n_neighbors': 5, 'weights': 'distance', 'algorithm': 'ball_tree', 'leaf_size': 20, 'p': 2, 'metric': 'minkowski', 'accuracy': 0.6935483870967742}",0.2840063571929931,0.6935483870967742
KNeighborsClassifier,"{'n_neighbors': 13, 'weights': 'distance', 'algorithm': 'brute', 'leaf_size': 13, 'p': 3, 'metric': 'minkowski', 'accuracy': 0.6774193548387096}",0.2246668338775634,0.6774193548387096
KNeighborsClassifier,"{'n_neighbors': 10, 'weights': 'uniform', 'algorithm': 'brute', 'leaf_size': 10, 'p': 3, 'metric': 'minkowski', 'accuracy': 0.7150537634408602}",0.1211199760437011,0.7150537634408602
KNeighborsClassifier,"{'n_neighbors': 10, 'weights': 'uniform', 'algorithm': 'brute', 'leaf_size': 34, 'p': 1, 'metric': 'minkowski', 'accuracy': 0.6989247311827957}",0.1121196746826171,0.6989247311827957
KNeighborsClassifier,"{'n_neighbors': 7, 'weights': 'uniform', 'algorithm': 'brute', 'leaf_size': 10, 'p': 3, 'metric': 'minkowski', 'accuracy': 0.6720430107526881}",0.1891188621520996,0.6720430107526881
KNeighborsClassifier,"{'n_neighbors': 19, 'weights': 'distance', 'algorithm': 'brute', 'leaf_size': 30, 'p': 3, 'metric': 'minkowski', 'accuracy': 0.7204301075268817}",0.216120958328247,0.7204301075268817
KNeighborsClassifier,"{'n_neighbors': 12, 'weights': 'distance', 'algorithm': 'kd_tree', 'leaf_size': 11, 'p': 2, 'metric': 'manhattan', 'accuracy': 0.7043010752688172}",0.1861178874969482,0.7043010752688172
KNeighborsClassifier,"{'n_neighbors': 19, 'weights': 'uniform', 'algorithm': 'brute', 'leaf_size': 33, 'p': 2, 'metric': 'manhattan', 'accuracy': 0.7150537634408602}",0.1851189136505127,0.7150537634408602
KNeighborsClassifier,"{'n_neighbors': 4, 'weights': 'distance', 'algorithm': 'ball_tree', 'leaf_size': 18, 'p': 3, 'metric': 'minkowski', 'accuracy': 0.6774193548387096}",0.1421108245849609,0.6774193548387096
KNeighborsClassifier,"{'n_neighbors': 2, 'weights': 'distance', 'algorithm': 'brute', 'leaf_size': 31, 'p': 1, 'metric': 'minkowski', 'accuracy': 0.6666666666666666}",0.122004747390747,0.6666666666666666
KNeighborsClassifier,"{'n_neighbors': 19, 'weights': 'distance', 'algorithm': 'brute', 'leaf_size': 15, 'p': 1, 'metric': 'minkowski', 'accuracy': 0.7365591397849462}",0.2071199417114257,0.7365591397849462
KNeighborsClassifier,"{'n_neighbors': 7, 'weights': 'distance', 'algorithm': 'brute', 'leaf_size': 13, 'p': 2, 'metric': 'euclidean', 'accuracy': 0.6935483870967742}",0.2001214027404785,0.6935483870967742
KNeighborsClassifier,"{'n_neighbors': 13, 'weights': 'uniform', 'algorithm': 'ball_tree', 'leaf_size': 20, 'p': 2, 'metric': 'euclidean', 'accuracy': 0.6989247311827957}",0.1180002689361572,0.6989247311827957
KNeighborsClassifier,"{'n_neighbors': 5, 'weights': 'uniform', 'algorithm': 'kd_tree', 'leaf_size': 22, 'p': 2, 'metric': 'euclidean', 'accuracy': 0.6935483870967742}",0.1260015964508056,0.6935483870967742
KNeighborsClassifier,"{'n_neighbors': 1, 'weights': 'uniform', 'algorithm': 'brute', 'leaf_size': 16, 'p': 3, 'metric': 'minkowski', 'accuracy': 0.6451612903225806}",0.140000581741333,0.6451612903225806
KNeighborsClassifier,"{'n_neighbors': 2, 'weights': 'distance', 'algorithm': 'kd_tree', 'leaf_size': 19, 'p': 2, 'metric': 'euclidean', 'accuracy': 0.6505376344086021}",0.1239948272705078,0.6505376344086021
KNeighborsClassifier,"{'n_neighbors': 9, 'weights': 'uniform', 'algorithm': 'kd_tree', 'leaf_size': 13, 'p': 2, 'metric': 'manhattan', 'accuracy': 0.6612903225806451}",0.188239574432373,0.6612903225806451
KNeighborsClassifier,"{'n_neighbors': 12, 'weights': 'uniform', 'algorithm': 'brute', 'leaf_size': 29, 'p': 1, 'metric': 'minkowski', 'accuracy': 0.6935483870967742}",0.1982429027557373,0.6935483870967742
KNeighborsClassifier,"{'n_neighbors': 5, 'weights': 'uniform', 'algorithm': 'brute', 'leaf_size': 20, 'p': 1, 'metric': 'minkowski', 'accuracy': 0.6774193548387096}",0.0812373161315918,0.6774193548387096
KNeighborsClassifier,"{'n_neighbors': 19, 'weights': 'uniform', 'algorithm': 'ball_tree', 'leaf_size': 20, 'p': 2, 'metric': 'euclidean', 'accuracy': 0.7043010752688172}",0.1262385845184326,0.7043010752688172
KNeighborsClassifier,"{'n_neighbors': 8, 'weights': 'uniform', 'algorithm': 'ball_tree', 'leaf_size': 15, 'p': 2, 'metric': 'euclidean', 'accuracy': 0.6881720430107527}",0.1112396717071533,0.6881720430107527
KNeighborsClassifier,"{'n_neighbors': 11, 'weights': 'uniform', 'algorithm': 'brute', 'leaf_size': 23, 'p': 1, 'metric': 'minkowski', 'accuracy': 0.6935483870967742}",0.3343584537506103,0.6935483870967742
KNeighborsClassifier,"{'n_neighbors': 18, 'weights': 'distance', 'algorithm': 'kd_tree', 'leaf_size': 31, 'p': 2, 'metric': 'euclidean', 'accuracy': 0.7043010752688172}",0.2152369022369384,0.7043010752688172
KNeighborsClassifier,"{'n_neighbors': 3, 'weights': 'uniform', 'algorithm': 'ball_tree', 'leaf_size': 13, 'p': 2, 'metric': 'minkowski', 'accuracy': 0.6559139784946236}",0.0822398662567138,0.6559139784946236
KNeighborsClassifier,"{'n_neighbors': 19, 'weights': 'distance', 'algorithm': 'kd_tree', 'leaf_size': 21, 'p': 2, 'metric': 'euclidean', 'accuracy': 0.7043010752688172}",0.2432422637939453,0.7043010752688172
KNeighborsClassifier,"{'n_neighbors': 17, 'weights': 'uniform', 'algorithm': 'ball_tree', 'leaf_size': 24, 'p': 1, 'metric': 'minkowski', 'accuracy': 0.7150537634408602}",0.1472406387329101,0.7150537634408602
KNeighborsClassifier,"{'n_neighbors': 12, 'weights': 'distance', 'algorithm': 'brute', 'leaf_size': 13, 'p': 3, 'metric': 'minkowski', 'accuracy': 0.6774193548387096}",0.3132405281066894,0.6774193548387096
KNeighborsClassifier,"{'n_neighbors': 13, 'weights': 'uniform', 'algorithm': 'ball_tree', 'leaf_size': 27, 'p': 2, 'metric': 'manhattan', 'accuracy': 0.6989247311827957}",0.1114888191223144,0.6989247311827957
KNeighborsClassifier,"{'n_neighbors': 11, 'weights': 'distance', 'algorithm': 'ball_tree', 'leaf_size': 31, 'p': 2, 'metric': 'euclidean', 'accuracy': 0.6935483870967742}",0.2287242412567138,0.6935483870967742
KNeighborsClassifier,"{'n_neighbors': 14, 'weights': 'uniform', 'algorithm': 'ball_tree', 'leaf_size': 28, 'p': 1, 'metric': 'minkowski', 'accuracy': 0.7096774193548387}",0.1204824447631836,0.7096774193548387
KNeighborsClassifier,"{'n_neighbors': 10, 'weights': 'uniform', 'algorithm': 'brute', 'leaf_size': 26, 'p': 2, 'metric': 'manhattan', 'accuracy': 0.6989247311827957}",0.1424899101257324,0.6989247311827957
KNeighborsClassifier,"{'n_neighbors': 12, 'weights': 'uniform', 'algorithm': 'ball_tree', 'leaf_size': 29, 'p': 3, 'metric': 'minkowski', 'accuracy': 0.7043010752688172}",0.1634883880615234,0.7043010752688172
KNeighborsClassifier,"{'n_neighbors': 6, 'weights': 'distance', 'algorithm': 'ball_tree', 'leaf_size': 32, 'p': 1, 'metric': 'minkowski', 'accuracy': 0.6881720430107527}",0.2164859771728515,0.6881720430107527
KNeighborsClassifier,"{'n_neighbors': 3, 'weights': 'uniform', 'algorithm': 'kd_tree', 'leaf_size': 16, 'p': 2, 'metric': 'euclidean', 'accuracy': 0.6559139784946236}",0.2075047492980957,0.6559139784946236
KNeighborsClassifier,"{'n_neighbors': 8, 'weights': 'distance', 'algorithm': 'brute', 'leaf_size': 16, 'p': 2, 'metric': 'euclidean', 'accuracy': 0.6989247311827957}",0.2324841022491455,0.6989247311827957
KNeighborsClassifier,"{'n_neighbors': 4, 'weights': 'uniform', 'algorithm': 'ball_tree', 'leaf_size': 17, 'p': 2, 'metric': 'minkowski', 'accuracy': 0.6935483870967742}",0.1839406490325927,0.6935483870967742
KNeighborsClassifier,"{'n_neighbors': 8, 'weights': 'distance', 'algorithm': 'brute', 'leaf_size': 25, 'p': 2, 'metric': 'minkowski', 'accuracy': 0.6989247311827957}",0.2149455547332763,0.6989247311827957
KNeighborsClassifier,"{'n_neighbors': 17, 'weights': 'distance', 'algorithm': 'brute', 'leaf_size': 15, 'p': 1, 'metric': 'minkowski', 'accuracy': 0.7311827956989247}",0.2329461574554443,0.7311827956989247
KNeighborsClassifier,"{'n_neighbors': 6, 'weights': 'uniform', 'algorithm': 'ball_tree', 'leaf_size': 32, 'p': 2, 'metric': 'euclidean', 'accuracy': 0.6774193548387096}",0.1844611167907714,0.6774193548387096
KNeighborsClassifier,"{'n_neighbors': 1, 'weights': 'uniform', 'algorithm': 'ball_tree', 'leaf_size': 12, 'p': 2, 'metric': 'minkowski', 'accuracy': 0.6505376344086021}",0.0974562168121337,0.6505376344086021
KNeighborsClassifier,"{'n_neighbors': 19, 'weights': 'uniform', 'algorithm': 'brute', 'leaf_size': 29, 'p': 1, 'metric': 'minkowski', 'accuracy': 0.7150537634408602}",0.2469427585601806,0.7150537634408602
KNeighborsClassifier,"{'n_neighbors': 3, 'weights': 'distance', 'algorithm': 'brute', 'leaf_size': 24, 'p': 2, 'metric': 'manhattan', 'accuracy': 0.6881720430107527}",0.191460371017456,0.6881720430107527
KNeighborsClassifier,"{'n_neighbors': 18, 'weights': 'uniform', 'algorithm': 'ball_tree', 'leaf_size': 26, 'p': 2, 'metric': 'euclidean', 'accuracy': 0.7204301075268817}",0.1389994621276855,0.7204301075268817
KNeighborsClassifier,"{'n_neighbors': 2, 'weights': 'uniform', 'algorithm': 'ball_tree', 'leaf_size': 21, 'p': 3, 'metric': 'minkowski', 'accuracy': 0.6935483870967742}",0.1674582958221435,0.6935483870967742
KNeighborsClassifier,"{'n_neighbors': 4, 'weights': 'distance', 'algorithm': 'brute', 'leaf_size': 12, 'p': 3, 'metric': 'minkowski', 'accuracy': 0.6774193548387096}",0.2024593353271484,0.6774193548387096
KNeighborsClassifier,"{'n_neighbors': 7, 'weights': 'distance', 'algorithm': 'brute', 'leaf_size': 11, 'p': 2, 'metric': 'minkowski', 'accuracy': 0.6935483870967742}",0.2214572429656982,0.6935483870967742
KNeighborsClassifier,"{'n_neighbors': 13, 'weights': 'uniform', 'algorithm': 'brute', 'leaf_size': 22, 'p': 2, 'metric': 'euclidean', 'accuracy': 0.6989247311827957}",0.1560020446777343,0.6989247311827957
KNeighborsClassifier,"{'n_neighbors': 17, 'weights': 'uniform', 'algorithm': 'brute', 'leaf_size': 10, 'p': 1, 'metric': 'minkowski', 'accuracy': 0.7150537634408602}",0.2474567890167236,0.7150537634408602
KNeighborsClassifier,"{'n_neighbors': 10, 'weights': 'distance', 'algorithm': 'brute', 'leaf_size': 28, 'p': 2, 'metric': 'minkowski', 'accuracy': 0.6720430107526881}",0.2130148410797119,0.6720430107526881
KNeighborsClassifier,"{'n_neighbors': 19, 'weights': 'distance', 'algorithm': 'brute', 'leaf_size': 25, 'p': 2, 'metric': 'minkowski', 'accuracy': 0.7043010752688172}",0.235443115234375,0.7043010752688172
KNeighborsClassifier,"{'n_neighbors': 4, 'weights': 'uniform', 'algorithm': 'brute', 'leaf_size': 13, 'p': 3, 'metric': 'minkowski', 'accuracy': 0.6989247311827957}",0.1629986763000488,0.6989247311827957
KNeighborsClassifier,"{'n_neighbors': 15, 'weights': 'uniform', 'algorithm': 'ball_tree', 'leaf_size': 27, 'p': 3, 'metric': 'minkowski', 'accuracy': 0.6881720430107527}",0.1299998760223388,0.6881720430107527
KNeighborsClassifier,"{'n_neighbors': 9, 'weights': 'uniform', 'algorithm': 'ball_tree', 'leaf_size': 27, 'p': 1, 'metric': 'minkowski', 'accuracy': 0.6612903225806451}",0.1671433448791504,0.6612903225806451
KNeighborsClassifier,"{'n_neighbors': 16, 'weights': 'uniform', 'algorithm': 'ball_tree', 'leaf_size': 32, 'p': 3, 'metric': 'minkowski', 'accuracy': 0.7150537634408602}",0.160144567489624,0.7150537634408602
KNeighborsClassifier,"{'n_neighbors': 3, 'weights': 'distance', 'algorithm': 'brute', 'leaf_size': 10, 'p': 1, 'metric': 'minkowski', 'accuracy': 0.6881720430107527}",0.1632802486419677,0.6881720430107527
KNeighborsClassifier,"{'n_neighbors': 16, 'weights': 'uniform', 'algorithm': 'brute', 'leaf_size': 13, 'p': 2, 'metric': 'euclidean', 'accuracy': 0.7096774193548387}",0.1392707824707031,0.7096774193548387
KNeighborsClassifier,"{'n_neighbors': 3, 'weights': 'uniform', 'algorithm': 'ball_tree', 'leaf_size': 16, 'p': 2, 'metric': 'euclidean', 'accuracy': 0.6559139784946236}",0.1344261169433593,0.6559139784946236
KNeighborsClassifier,"{'n_neighbors': 2, 'weights': 'uniform', 'algorithm': 'brute', 'leaf_size': 29, 'p': 2, 'metric': 'euclidean', 'accuracy': 0.6827956989247311}",0.1374299526214599,0.6827956989247311
KNeighborsClassifier,"{'n_neighbors': 16, 'weights': 'distance', 'algorithm': 'brute', 'leaf_size': 19, 'p': 3, 'metric': 'minkowski', 'accuracy': 0.6827956989247311}",0.2524480819702148,0.6827956989247311
KNeighborsClassifier,"{'n_neighbors': 14, 'weights': 'uniform', 'algorithm': 'kd_tree', 'leaf_size': 31, 'p': 2, 'metric': 'euclidean', 'accuracy': 0.7096774193548387}",0.222430944442749,0.7096774193548387
KNeighborsClassifier,"{'n_neighbors': 10, 'weights': 'distance', 'algorithm': 'ball_tree', 'leaf_size': 20, 'p': 2, 'metric': 'minkowski', 'accuracy': 0.6720430107526881}",0.2124905586242675,0.6720430107526881
KNeighborsClassifier,"{'n_neighbors': 6, 'weights': 'uniform', 'algorithm': 'brute', 'leaf_size': 16, 'p': 1, 'metric': 'minkowski', 'accuracy': 0.6989247311827957}",0.1454885005950927,0.6989247311827957
KNeighborsClassifier,"{'n_neighbors': 16, 'weights': 'distance', 'algorithm': 'brute', 'leaf_size': 18, 'p': 1, 'metric': 'minkowski', 'accuracy': 0.7311827956989247}",0.3354971408843994,0.7311827956989247
KNeighborsClassifier,"{'n_neighbors': 19, 'weights': 'uniform', 'algorithm': 'kd_tree', 'leaf_size': 26, 'p': 2, 'metric': 'euclidean', 'accuracy': 0.7043010752688172}",0.1346967220306396,0.7043010752688172
KNeighborsClassifier,"{'n_neighbors': 4, 'weights': 'uniform', 'algorithm': 'ball_tree', 'leaf_size': 20, 'p': 3, 'metric': 'minkowski', 'accuracy': 0.6989247311827957}",0.210968017578125,0.6989247311827957
KNeighborsClassifier,"{'n_neighbors': 2, 'weights': 'distance', 'algorithm': 'brute', 'leaf_size': 14, 'p': 2, 'metric': 'euclidean', 'accuracy': 0.6505376344086021}",0.1455190181732177,0.6505376344086021
KNeighborsClassifier,"{'n_neighbors': 2, 'weights': 'uniform', 'algorithm': 'brute', 'leaf_size': 32, 'p': 1, 'metric': 'minkowski', 'accuracy': 0.6989247311827957}",0.1264750957489013,0.6989247311827957
KNeighborsClassifier,"{'n_neighbors': 14, 'weights': 'uniform', 'algorithm': 'ball_tree', 'leaf_size': 17, 'p': 2, 'metric': 'euclidean', 'accuracy': 0.7096774193548387}",0.2206928730010986,0.7096774193548387
KNeighborsClassifier,"{'n_neighbors': 4, 'weights': 'uniform', 'algorithm': 'ball_tree', 'leaf_size': 21, 'p': 2, 'metric': 'minkowski', 'accuracy': 0.6935483870967742}",0.1199927330017089,0.6935483870967742
KNeighborsClassifier,"{'n_neighbors': 11, 'weights': 'uniform', 'algorithm': 'brute', 'leaf_size': 30, 'p': 2, 'metric': 'euclidean', 'accuracy': 0.6881720430107527}",0.1784751415252685,0.6881720430107527
KNeighborsClassifier,"{'n_neighbors': 18, 'weights': 'uniform', 'algorithm': 'ball_tree', 'leaf_size': 12, 'p': 2, 'metric': 'euclidean', 'accuracy': 0.7204301075268817}",0.2195398807525634,0.7204301075268817
KNeighborsClassifier,"{'n_neighbors': 16, 'weights': 'distance', 'algorithm': 'brute', 'leaf_size': 18, 'p': 2, 'metric': 'euclidean', 'accuracy': 0.6989247311827957}",0.2638494968414306,0.6989247311827957
KNeighborsClassifier,"{'n_neighbors': 18, 'weights': 'distance', 'algorithm': 'kd_tree', 'leaf_size': 34, 'p': 2, 'metric': 'euclidean', 'accuracy': 0.7043010752688172}",0.2878227233886719,0.7043010752688172
KNeighborsClassifier,"{'n_neighbors': 17, 'weights': 'uniform', 'algorithm': 'kd_tree', 'leaf_size': 10, 'p': 2, 'metric': 'euclidean', 'accuracy': 0.7043010752688172}",0.2405364513397216,0.7043010752688172
KNeighborsClassifier,"{'n_neighbors': 5, 'weights': 'distance', 'algorithm': 'brute', 'leaf_size': 13, 'p': 2, 'metric': 'manhattan', 'accuracy': 0.6666666666666666}",0.2355349063873291,0.6666666666666666
KNeighborsClassifier,"{'n_neighbors': 7, 'weights': 'distance', 'algorithm': 'ball_tree', 'leaf_size': 31, 'p': 2, 'metric': 'euclidean', 'accuracy': 0.6935483870967742}",0.1914727687835693,0.6935483870967742
KNeighborsClassifier,"{'n_neighbors': 16, 'weights': 'distance', 'algorithm': 'ball_tree', 'leaf_size': 34, 'p': 2, 'metric': 'minkowski', 'accuracy': 0.6989247311827957}",0.0640037059783935,0.6989247311827957
KNeighborsClassifier,"{'n_neighbors': 17, 'weights': 'distance', 'algorithm': 'kd_tree', 'leaf_size': 18, 'p': 2, 'metric': 'manhattan', 'accuracy': 0.7311827956989247}",0.1680023670196533,0.7311827956989247
KNeighborsClassifier,"{'n_neighbors': 15, 'weights': 'uniform', 'algorithm': 'ball_tree', 'leaf_size': 25, 'p': 3, 'metric': 'minkowski', 'accuracy': 0.6881720430107527}",0.1359779834747314,0.6881720430107527
KNeighborsClassifier,"{'n_neighbors': 6, 'weights': 'uniform', 'algorithm': 'brute', 'leaf_size': 13, 'p': 2, 'metric': 'manhattan', 'accuracy': 0.6989247311827957}",0.2019989490509033,0.6989247311827957
KNeighborsClassifier,"{'n_neighbors': 10, 'weights': 'uniform', 'algorithm': 'ball_tree', 'leaf_size': 17, 'p': 3, 'metric': 'minkowski', 'accuracy': 0.7150537634408602}",0.1690025329589843,0.7150537634408602
KNeighborsClassifier,"{'n_neighbors': 10, 'weights': 'distance', 'algorithm': 'ball_tree', 'leaf_size': 23, 'p': 2, 'metric': 'manhattan', 'accuracy': 0.6881720430107527}",0.1490006446838379,0.6881720430107527
KNeighborsClassifier,"{'n_neighbors': 14, 'weights': 'distance', 'algorithm': 'brute', 'leaf_size': 30, 'p': 2, 'metric': 'euclidean', 'accuracy': 0.6881720430107527}",0.2529995441436767,0.6881720430107527
KNeighborsClassifier,"{'n_neighbors': 6, 'weights': 'uniform', 'algorithm': 'brute', 'leaf_size': 14, 'p': 1, 'metric': 'minkowski', 'accuracy': 0.6989247311827957}",0.1229939460754394,0.6989247311827957
KNeighborsClassifier,"{'n_neighbors': 12, 'weights': 'distance', 'algorithm': 'brute', 'leaf_size': 23, 'p': 2, 'metric': 'minkowski', 'accuracy': 0.6720430107526881}",0.1869995594024658,0.6720430107526881
KNeighborsClassifier,"{'n_neighbors': 5, 'weights': 'distance', 'algorithm': 'brute', 'leaf_size': 11, 'p': 2, 'metric': 'manhattan', 'accuracy': 0.6666666666666666}",0.1879980564117431,0.6666666666666666
KNeighborsClassifier,"{'n_neighbors': 9, 'weights': 'uniform', 'algorithm': 'brute', 'leaf_size': 29, 'p': 2, 'metric': 'manhattan', 'accuracy': 0.6612903225806451}",0.1490001678466797,0.6612903225806451
KNeighborsClassifier,"{'n_neighbors': 2, 'weights': 'uniform', 'algorithm': 'kd_tree', 'leaf_size': 24, 'p': 2, 'metric': 'manhattan', 'accuracy': 0.6989247311827957}",0.0619945526123046,0.6989247311827957
KNeighborsClassifier,"{'n_neighbors': 11, 'weights': 'uniform', 'algorithm': 'kd_tree', 'leaf_size': 10, 'p': 2, 'metric': 'euclidean', 'accuracy': 0.6881720430107527}",0.1220152378082275,0.6881720430107527
KNeighborsClassifier,"{'n_neighbors': 11, 'weights': 'distance', 'algorithm': 'brute', 'leaf_size': 22, 'p': 1, 'metric': 'minkowski', 'accuracy': 0.6935483870967742}",0.1880297660827636,0.6935483870967742
KNeighborsClassifier,"{'n_neighbors': 12, 'weights': 'distance', 'algorithm': 'brute', 'leaf_size': 17, 'p': 2, 'metric': 'euclidean', 'accuracy': 0.6720430107526881}",0.2319998741149902,0.6720430107526881
KNeighborsClassifier,"{'n_neighbors': 6, 'weights': 'uniform', 'algorithm': 'kd_tree', 'leaf_size': 14, 'p': 2, 'metric': 'manhattan', 'accuracy': 0.6989247311827957}",0.0390117168426513,0.6989247311827957
KNeighborsClassifier,"{'n_neighbors': 1, 'weights': 'distance', 'algorithm': 'ball_tree', 'leaf_size': 11, 'p': 2, 'metric': 'euclidean', 'accuracy': 0.6505376344086021}",0.0649843215942382,0.6505376344086021
KNeighborsClassifier,"{'n_neighbors': 8, 'weights': 'uniform', 'algorithm': 'ball_tree', 'leaf_size': 18, 'p': 2, 'metric': 'minkowski', 'accuracy': 0.6881720430107527}",0.1300022602081298,0.6881720430107527
KNeighborsClassifier,"{'n_neighbors': 7, 'weights': 'uniform', 'algorithm': 'kd_tree', 'leaf_size': 30, 'p': 2, 'metric': 'manhattan', 'accuracy': 0.6827956989247311}",0.1250038146972656,0.6827956989247311
KNeighborsClassifier,"{'n_neighbors': 5, 'weights': 'uniform', 'algorithm': 'brute', 'leaf_size': 19, 'p': 2, 'metric': 'euclidean', 'accuracy': 0.6935483870967742}",0.1180052757263183,0.6935483870967742
KNeighborsClassifier,"{'n_neighbors': 11, 'weights': 'uniform', 'algorithm': 'brute', 'leaf_size': 15, 'p': 2, 'metric': 'manhattan', 'accuracy': 0.6935483870967742}",0.1850004196166992,0.6935483870967742
KNeighborsClassifier,"{'n_neighbors': 15, 'weights': 'uniform', 'algorithm': 'ball_tree', 'leaf_size': 20, 'p': 2, 'metric': 'euclidean', 'accuracy': 0.6774193548387096}",0.1500060558319091,0.6774193548387096
KNeighborsClassifier,"{'n_neighbors': 19, 'weights': 'distance', 'algorithm': 'ball_tree', 'leaf_size': 29, 'p': 2, 'metric': 'minkowski', 'accuracy': 0.7043010752688172}",0.2120046615600586,0.7043010752688172
KNeighborsClassifier,"{'n_neighbors': 1, 'weights': 'uniform', 'algorithm': 'ball_tree', 'leaf_size': 33, 'p': 1, 'metric': 'minkowski', 'accuracy': 0.6666666666666666}",0.0480000972747802,0.6666666666666666
KNeighborsClassifier,"{'n_neighbors': 3, 'weights': 'uniform', 'algorithm': 'ball_tree', 'leaf_size': 12, 'p': 1, 'metric': 'minkowski', 'accuracy': 0.6774193548387096}",0.127995491027832,0.6774193548387096
